id,title,description,link,price,unit_pricing_measure,brand,mpn,condition,image_link,google_product_category,product_type,availability,shipping_weight,shipping,gtin,identifier_exists
10518,"Mohawk Marcina: Harvest Sun Oak 8mm Laminate CDL19-93","Milliken College Team Spirit (NCAA) Maine 74592 Spirit Rectangle (4000019246) 5'4"" x 7'8"" Area Rug",http://23.251.155.152/mohawk-marcina-harvest-sun-oak-8mm-laminate-cdl19-93/mohawk/catalog_10518.htm?SID=g1jh47oor0s8htddin2mjrsjd0,2.5998,"1 sq ft",Laminate,CDL19-93,New,http://23.251.155.152/pub/media/catalog/product/h/t/httpwww1.gowebpix.comefloors10518.jpg,2826,2,"Out of Stock",31.0000,,,
10560,"Tarkett Trends 12:  Royal Oak Vintage Brown 12mm Laminate 195004","Milliken NFL Team Home Field (NFL-F) Atlanta Falcons 01006 Home Field Rectangle (4000019850) 7'8"" x 10'9"" Area Rug",http://23.251.155.152/tarkett-trends-12-royal-oak-vintage-brown-12mm-laminate-195004/tarkett/catalog_10560.htm?SID=g1jh47oor0s8htddin2mjrsjd0,2.3400,"1 sq ft",Laminate,195004,New,http://23.251.155.152/pub/media/catalog/product/h/t/httpwww1.gowebpix.comefloors10560.jpg,2826,2,"Out of Stock",27.0000,,,
10527,"Tarkett Trends 12:  Factor 6 Amaretto 12mm Laminate 130252","Milliken College Team Spirit (NCAA) San Diego State 44738 Spirit Rectangle (4000019166) 5'4"" x 7'8"" Area Rug",http://23.251.155.152/tarkett-trends-12-factor-6-amaretto-12mm-laminate-130252/tarkett/catalog_10527.htm?SID=g1jh47oor0s8htddin2mjrsjd0,2.3399,"1 sq ft",Laminate,130252,New,http://23.251.155.152/pub/media/catalog/product/h/t/httpwww1.gowebpix.comefloors10527.jpg,2826,2,"Out of Stock",27.0000,,,
10531,"Tarkett Vintage: Antique Pine 8mm Laminate 141434","Milliken College Team Spirit (NCAA) Utah 74746 Spirit Rectangle (4000019254) 5'4"" x 7'8"" Area Rug",http://23.251.155.152/tarkett-vintage-antique-pine-8mm-laminate-141434/tarkett/catalog_10531.htm?SID=g1jh47oor0s8htddin2mjrsjd0,1.9898,"1 sq ft",Laminate,141434,New,http://23.251.155.152/pub/media/catalog/product/h/t/httpwww1.gowebpix.comefloors10531.jpg,2826,2,"Out of Stock",27.0000,,,
10519,"Mohawk Marcina: Natural Pecan 8mm Laminate CDL19-90","Milliken College Team Spirit (NCAA) Miami 74386 Spirit Rectangle (4000019469) 2'8"" x 3'10"" Area Rug",http://23.251.155.152/mohawk-marcina-natural-pecan-8mm-laminate-cdl19-90/mohawk/catalog_10519.htm?SID=g1jh47oor0s8htddin2mjrsjd0,2.5998,"1 sq ft",Laminate,CDL19-90,New,http://23.251.155.152/pub/media/catalog/product/h/t/httpwww1.gowebpix.comefloors10519.jpg,2826,2,"Out of Stock",31.0000,,,
10528,"Tarkett Trends 12:  Factor 6 Goldenrod 12mm Laminate 130251","Milliken College Team Spirit (NCAA) Southern Methodist 79800 Spirit Rectangle (4000019508) 2'8"" x 3'10"" Area Rug",http://23.251.155.152/tarkett-trends-12-factor-6-goldenrod-12mm-laminate-130251/tarkett/catalog_10528.htm?SID=g1jh47oor0s8htddin2mjrsjd0,2.3399,"1 sq ft",Laminate,130251,New,http://23.251.155.152/pub/media/catalog/product/h/t/httpwww1.gowebpix.comefloors10528.jpg,2826,2,"Out of Stock",27.0000,,,
10538,"Tarkett Vintage: Rawhide 8mm Laminate 143158","Milliken College Team Spirit (NCAA-SPT) Montana State 00429 Spirit Rectangle (4000054463) 7'8"" x 10'9"" Area Rug",http://23.251.155.152/tarkett-vintage-rawhide-8mm-laminate-143158/tarkett/catalog_10538.htm?SID=g1jh47oor0s8htddin2mjrsjd0,1.9898,"1 sq ft",Laminate,143158,New,http://23.251.155.152/pub/media/catalog/product/h/t/httpwww1.gowebpix.comefloors10538.jpg,2826,2,"Out of Stock",27.0000,,,
10520,"Mohawk Marcina: Smokehouse Oak 8mm Laminate CDL19-95","CFS Premium Green Hand-Scraped Strand Woven Bamboo: Stair Nose Cobra - 72"" Long",http://23.251.155.152/mohawk-marcina-smokehouse-oak-8mm-laminate-cdl19-95/mohawk/catalog_10520.htm?SID=g1jh47oor0s8htddin2mjrsjd0,2.5998,"1 sq ft",Laminate,CDL19-95,New,http://23.251.155.152/pub/media/catalog/product/h/t/httpwww1.gowebpix.comefloors10520.jpg,2826,2,"Out of Stock",31.0000,,,
107607,"Shaw Reclaimed: Cottage 7mm Laminate SL332 266","Milliken College Repeating (NCAA) Florida 01500 Repeat Rectangle (4000018888) 5'4"" x 7'8"" Area Rug",http://23.251.155.152/shaw-reclaimed-cottage-7mm-laminate-sl332-266/shaw/catalog_107607.htm?SID=g1jh47oor0s8htddin2mjrsjd0,1.2902,"1 sq ft",Laminate,"SL332 266",New,http://23.251.155.152/pub/media/catalog/product/h/t/httpwww1.gowebpix.comefloors107607.jpg,2826,2,"Out of Stock",30.0000,,,
107612,"Shaw Reclaimed: Foundry 7mm Laminate SL332 715","Milliken College Repeating (NCAA) Florida 01500 Repeat Rectangle (4000018888) 5'4"" x 7'8"" Area Rug",http://23.251.155.152/shaw-reclaimed-foundry-7mm-laminate-sl332-715/shaw/catalog_107612.htm?SID=g1jh47oor0s8htddin2mjrsjd0,1.2902,"1 sq ft",Laminate,"SL332 715",New,http://23.251.155.152/pub/media/catalog/product/h/t/httpwww1.gowebpix.comefloors107612.jpg,2826,2,"Out of Stock",30.0000,,,
107608,"Shaw Reclaimed: Cabin 7mm Laminate SL332 644","Milliken College Repeating (NCAA) Florida 01500 Repeat Rectangle (4000018888) 5'4"" x 7'8"" Area Rug",http://23.251.155.152/shaw-reclaimed-cabin-7mm-laminate-sl332-644/shaw/catalog_107608.htm?SID=g1jh47oor0s8htddin2mjrsjd0,1.2902,"1 sq ft",Laminate,"SL332 244",New,http://23.251.155.152/pub/media/catalog/product/h/t/httpwww1.gowebpix.comefloors107608.jpg,2826,2,"Out of Stock",30.0000,,,
107613,"Shaw Reclaimed: Beam 7mm Laminate SL332 883","Milliken College Repeating (NCAA) Florida 01500 Repeat Rectangle (4000018888) 5'4"" x 7'8"" Area Rug",http://23.251.155.152/shaw-reclaimed-beam-7mm-laminate-sl332-883/shaw/catalog_107613.htm?SID=g1jh47oor0s8htddin2mjrsjd0,1.2902,"1 sq ft",Laminate,"SL332 883",New,http://23.251.155.152/pub/media/catalog/product/h/t/httpwww1.gowebpix.comefloors107613.jpg,2826,2,"Out of Stock",30.0000,,,
107609,"Shaw Reclaimed: Saddlehorn 7mm Laminate SL332 679","Milliken College Repeating (NCAA) Florida 01500 Repeat Rectangle (4000018888) 5'4"" x 7'8"" Area Rug",http://23.251.155.152/shaw-reclaimed-saddlehorn-7mm-laminate-sl332-679/shaw/catalog_107609.htm?SID=g1jh47oor0s8htddin2mjrsjd0,1.2902,"1 sq ft",Laminate,"SL332 679",New,http://23.251.155.152/pub/media/catalog/product/h/t/httpwww1.gowebpix.comefloors107609.jpg,2826,2,"Out of Stock",30.0000,,,
107606,"Shaw Reclaimed: Sawhorse 7mm Laminate SL332 259","Milliken College Repeating (NCAA) Florida 01500 Repeat Rectangle (4000018888) 5'4"" x 7'8"" Area Rug",http://23.251.155.152/shaw-reclaimed-sawhorse-7mm-laminate-sl332-259/shaw/catalog_107606.htm?SID=g1jh47oor0s8htddin2mjrsjd0,1.2902,"1 sq ft",Laminate,"SL332 259",New,http://23.251.155.152/pub/media/catalog/product/h/t/httpwww1.gowebpix.comefloors107606.jpg,2826,2,"Out of Stock",30.0000,,,
107611,"Shaw Reclaimed: Bistro 7mm Laminate SL332 710","Milliken College Repeating (NCAA) Florida 01500 Repeat Rectangle (4000018888) 5'4"" x 7'8"" Area Rug",http://23.251.155.152/shaw-reclaimed-bistro-7mm-laminate-sl332-710/shaw/catalog_107611.htm?SID=g1jh47oor0s8htddin2mjrsjd0,1.2902,"1 sq ft",Laminate,"SL332 710",New,http://23.251.155.152/pub/media/catalog/product/h/t/httpwww1.gowebpix.comefloors107611.jpg,2826,2,"Out of Stock",30.0000,,,
11320,"Shaw Grand Summit: Classic Hickory 10mm Laminate SL093 272","Capel Rugs Creative Concepts Cane Wicker - Cayo Vista Sand (710) Runner 2' 6"" x 10' Area Rug",http://23.251.155.152/shaw-grand-summit-classic-hickory-10mm-laminate-sl093-272/shaw/catalog_11320.htm?SID=g1jh47oor0s8htddin2mjrsjd0,2.3919,"1 sq ft",Laminate,"SL093 272",New,http://23.251.155.152/pub/media/catalog/producthttp://www1.gowebpix.com/efloors/11320.jpg,2826,2,"Out of Stock",0.0000,,,
11324,"Shaw Vintage Painted: Ice House 8mm Laminate SL336 373","Capel Rugs Creative Concepts Cane Wicker - Cayo Vista Sand (710) Runner 2' 6"" x 10' Area Rug",http://23.251.155.152/shaw-vintage-painted-ice-house-8mm-laminate-sl336-373/shaw/catalog_11324.htm?SID=g1jh47oor0s8htddin2mjrsjd0,2.5899,"1 sq ft",Laminate,"SL336 373",New,http://23.251.155.152/pub/media/catalog/producthttp://www1.gowebpix.com/efloors/11324.jpg,2826,2,"Out of Stock",0.0000,,,
11321,"Shaw Heritage Hickory: Stable Door 8mm Laminate SL347 310","Capel Rugs Creative Concepts Cane Wicker - Cayo Vista Sand (710) Runner 2' 6"" x 10' Area Rug",http://23.251.155.152/shaw-heritage-hickory-stable-door-8mm-laminate-sl347-310/shaw/catalog_11321.htm?SID=g1jh47oor0s8htddin2mjrsjd0,2.5899,"1 sq ft",Laminate,"SL347 310",New,http://23.251.155.152/pub/media/catalog/producthttp://www1.gowebpix.com/efloors/11321.jpg,2826,2,"Out of Stock",0.0000,,,
11393,"Shaw Heritage Hickory: Fence Post 8mm Laminate SL347 475","Capel Rugs Creative Concepts Cane Wicker - Cayo Vista Sand (710) Runner 2' 6"" x 10' Area Rug",http://23.251.155.152/shaw-heritage-hickory-fence-post-8mm-laminate-sl347-475/shaw/catalog_11393.htm?SID=g1jh47oor0s8htddin2mjrsjd0,2.5899,"1 sq ft",Laminate,"SL347 475",New,http://23.251.155.152/pub/media/catalog/producthttp://www1.gowebpix.com/efloors/11393.jpg,2826,2,"Out of Stock",0.0000,,,
11322,"Shaw Origins: Autumn Maple 7mm Laminate SL356 477","Capel Rugs Creative Concepts Cane Wicker - Cayo Vista Sand (710) Runner 2' 6"" x 10' Area Rug",http://23.251.155.152/shaw-origins-autumn-maple-7mm-laminate-sl356-477/shaw/catalog_11322.htm?SID=g1jh47oor0s8htddin2mjrsjd0,1.1902,"1 sq ft",Laminate,"SL356 477",New,http://23.251.155.152/pub/media/catalog/producthttp://www1.gowebpix.com/efloors/11322.jpg,2826,2,"Out of Stock",0.0000,,,
11394,"Shaw Heritage Hickory: Fire Light 8mm Laminate SL347 629","Capel Rugs Creative Concepts Cane Wicker - Cayo Vista Sand (710) Runner 2' 6"" x 10' Area Rug",http://23.251.155.152/shaw-heritage-hickory-fire-light-8mm-laminate-sl347-629/shaw/catalog_11394.htm?SID=g1jh47oor0s8htddin2mjrsjd0,2.5899,"1 sq ft",Laminate,"SL347 629",New,http://23.251.155.152/pub/media/catalog/producthttp://www1.gowebpix.com/efloors/11394.jpg,2826,2,"Out of Stock",0.0000,,,
11318,"Shaw Avondale: Natural 8mm Laminate SL092 197","Capel Rugs Creative Concepts Cane Wicker - Cayo Vista Sand (710) Runner 2' 6"" x 10' Area Rug",http://23.251.155.152/shaw-avondale-natural-8mm-laminate-sl092-197/shaw/catalog_11318.htm?SID=g1jh47oor0s8htddin2mjrsjd0,2.7715,"1 sq ft",Laminate,"SL092 197",New,http://23.251.155.152/pub/media/catalog/producthttp://www1.gowebpix.com/efloors/11318.jpg,2826,2,"Out of Stock",0.0000,,,
11323,"Shaw Origins Plus: Autumn Maple 7mm Laminate with Attached Pad SL357 477","Capel Rugs Creative Concepts Cane Wicker - Cayo Vista Sand (710) Runner 2' 6"" x 10' Area Rug",http://23.251.155.152/shaw-origins-plus-autumn-maple-7mm-laminate-with-attached-pad-sl357-477/shaw/catalog_11323.htm?SID=g1jh47oor0s8htddin2mjrsjd0,1.3902,"1 sq ft",Laminate,"SL357 477",New,http://23.251.155.152/pub/media/catalog/producthttp://www1.gowebpix.com/efloors/11323.jpg,2826,2,"Out of Stock",0.0000,,,
11395,"Shaw Heritage Hickory: Valley Trail 8mm Laminate SL347 946","Capel Rugs Creative Concepts Cane Wicker - Cayo Vista Sand (710) Runner 2' 6"" x 10' Area Rug",http://23.251.155.152/shaw-heritage-hickory-valley-trail-8mm-laminate-sl347-946/shaw/catalog_11395.htm?SID=g1jh47oor0s8htddin2mjrsjd0,2.5899,"1 sq ft",Laminate,"SL347 946",New,http://23.251.155.152/pub/media/catalog/producthttp://www1.gowebpix.com/efloors/11395.jpg,2826,2,"Out of Stock",0.0000,,,
12256,"Mohawk Chalet Vista: Chocolate Glazed Maple 8mm Laminate CDL73-06","Capel Rugs Creative Concepts White Wicker - Canvas Brick (850) Rectangle 5' x 8' Area Rug",http://23.251.155.152/mohawk-chalet-vista-chocolate-glazed-maple-8mm-laminate-cdl73-06/mohawk/catalog_12256.htm?SID=g1jh47oor0s8htddin2mjrsjd0,1.9901,"1 sq ft",Laminate,CDL73-06,New,http://23.251.155.152/pub/media/catalog/product/h/t/httpwww1.gowebpix.comefloors12256.jpg,2826,2,"Out of Stock",0.0000,,,
12260,"Mohawk Rare Vintage: Fawn Chestnut 12mm Laminate CDL74-01","Capel Rugs Creative Concepts White Wicker - Canvas Brick (850) Rectangle 5' x 8' Area Rug",http://23.251.155.152/mohawk-rare-vintage-fawn-chestnut-12mm-laminate-cdl74-01/mohawk/catalog_12260.htm?SID=g1jh47oor0s8htddin2mjrsjd0,2.6899,"1 sq ft",Laminate,CDL74-01,New,http://23.251.155.152/pub/media/catalog/product/h/t/httpwww1.gowebpix.comefloors12260.jpg,2826,2,"Out of Stock",0.0000,,,
12252,"Mohawk Carrolton: Toasted Butternut 8mm Laminate CDL16-99","Capel Rugs Creative Concepts White Wicker - Canvas Brick (850) Rectangle 5' x 8' Area Rug",http://23.251.155.152/mohawk-carrolton-toasted-butternut-8mm-laminate-cdl16-99/mohawk/catalog_12252.htm?SID=g1jh47oor0s8htddin2mjrsjd0,1.7101,"1 sq ft",Laminate,CDL16-99,New,http://23.251.155.152/pub/media/catalog/product/h/t/httpwww1.gowebpix.comefloors12252.jpg,2826,2,"Out of Stock",0.0000,,,
12257,"Mohawk Chalet Vista: Honeytone Oak 8mm Laminate CDL73-03","Capel Rugs Creative Concepts White Wicker - Canvas Brick (850) Rectangle 5' x 8' Area Rug",http://23.251.155.152/mohawk-chalet-vista-honeytone-oak-8mm-laminate-cdl73-03/mohawk/catalog_12257.htm?SID=g1jh47oor0s8htddin2mjrsjd0,1.9901,"1 sq ft",Laminate,CDL73-03,New,http://23.251.155.152/pub/media/catalog/product/h/t/httpwww1.gowebpix.comefloors12257.jpg,2826,2,"Out of Stock",0.0000,,,
12261,"Mohawk Rare Vintage: Cedar Chestnut 12mm Laminate CDL74-02","Capel Rugs Creative Concepts White Wicker - Canvas Brick (850) Rectangle 5' x 8' Area Rug",http://23.251.155.152/mohawk-rare-vintage-cedar-chestnut-12mm-laminate-cdl74-02/mohawk/catalog_12261.htm?SID=g1jh47oor0s8htddin2mjrsjd0,2.6899,"1 sq ft",Laminate,CDL74-02,New,http://23.251.155.152/pub/media/catalog/product/h/t/httpwww1.gowebpix.comefloors12261.jpg,2826,2,"Out of Stock",0.0000,,,
12253,"Mohawk Chalet Vista: Barnhouse Oak 8mm Laminate CDL73-01","Capel Rugs Creative Concepts White Wicker - Canvas Brick (850) Rectangle 5' x 8' Area Rug",http://23.251.155.152/mohawk-chalet-vista-barnhouse-oak-8mm-laminate-cdl73-01/mohawk/catalog_12253.htm?SID=g1jh47oor0s8htddin2mjrsjd0,1.9901,"1 sq ft",Laminate,CDL73-01,New,http://23.251.155.152/pub/media/catalog/product/h/t/httpwww1.gowebpix.comefloors12253.jpg,2826,2,"Out of Stock",0.0000,,,
12258,"Mohawk Chalet Vista: Midday Mocha Oak 8mm Laminate CDL73-04","Capel Rugs Creative Concepts White Wicker - Canvas Brick (850) Rectangle 5' x 8' Area Rug",http://23.251.155.152/mohawk-chalet-vista-midday-mocha-oak-8mm-laminate-cdl73-04/mohawk/catalog_12258.htm?SID=g1jh47oor0s8htddin2mjrsjd0,1.9901,"1 sq ft",Laminate,CDL73-04,New,http://23.251.155.152/pub/media/catalog/product/h/t/httpwww1.gowebpix.comefloors12258.jpg,2826,2,"Out of Stock",0.0000,,,
12255,"Mohawk Chalet Vista: Canyon Echo Oak 8mm Laminate CDL73-02","Capel Rugs Creative Concepts White Wicker - Canvas Brick (850) Rectangle 5' x 8' Area Rug",http://23.251.155.152/mohawk-chalet-vista-canyon-echo-oak-8mm-laminate-cdl73-02/mohawk/catalog_12255.htm?SID=g1jh47oor0s8htddin2mjrsjd0,1.9901,"1 sq ft",Laminate,CDL73-02,New,http://23.251.155.152/pub/media/catalog/product/h/t/httpwww1.gowebpix.comefloors12255.jpg,2826,2,"Out of Stock",0.0000,,,
12259,"Mohawk Chalet Vista: Cheyenne Rock Oak 8mm Laminate CDL73-05","Capel Rugs Creative Concepts White Wicker - Canvas Brick (850) Rectangle 5' x 8' Area Rug",http://23.251.155.152/mohawk-chalet-vista-cheyenne-rock-oak-8mm-laminate-cdl73-05/mohawk/catalog_12259.htm?SID=g1jh47oor0s8htddin2mjrsjd0,1.9901,"1 sq ft",Laminate,CDL73-05,New,http://23.251.155.152/pub/media/catalog/product/h/t/httpwww1.gowebpix.comefloors12259.jpg,2826,2,"Out of Stock",0.0000,,,
12263,"Mohawk Rare Vintage: Knotted Chestnut 12mm Laminate CDL74-03","Capel Rugs Creative Concepts White Wicker - Canvas Brick (850) Rectangle 5' x 8' Area Rug",http://23.251.155.152/mohawk-rare-vintage-knotted-chestnut-12mm-laminate-cdl74-03/mohawk/catalog_12263.htm?SID=g1jh47oor0s8htddin2mjrsjd0,2.6899,"1 sq ft",Laminate,CDL74-03,New,http://23.251.155.152/pub/media/catalog/product/h/t/httpwww1.gowebpix.comefloors12263.jpg,2826,2,"Out of Stock",0.0000,,,
12264,"Mohawk Rare Vintage: Driftwood Oak 12mm Laminate CDL74-06","Capel Rugs Creative Concepts White Wicker - Canvas Brick (850) Rectangle 5' x 8' Area Rug",http://23.251.155.152/mohawk-rare-vintage-driftwood-oak-12mm-laminate-cdl74-06/mohawk/catalog_12264.htm?SID=g1jh47oor0s8htddin2mjrsjd0,2.6899,"1 sq ft",Laminate,CDL74-06,New,http://23.251.155.152/pub/media/catalog/product/h/t/httpwww1.gowebpix.comefloors12264.jpg,2826,2,"Out of Stock",0.0000,,,
12266,"Mohawk Rare Vintage: Sandcastle Oak 12mm Laminate CDL74-05","Capel Rugs Creative Concepts White Wicker - Canvas Brick (850) Rectangle 5' x 8' Area Rug",http://23.251.155.152/mohawk-rare-vintage-sandcastle-oak-12mm-laminate-cdl74-05/mohawk/catalog_12266.htm?SID=g1jh47oor0s8htddin2mjrsjd0,2.6899,"1 sq ft",Laminate,CDL74-05,New,http://23.251.155.152/pub/media/catalog/product/h/t/httpwww1.gowebpix.comefloors12266.jpg,2826,2,"Out of Stock",0.0000,,,
12262,"Mohawk Rare Vintage: Earthen Chestnut 12mm Laminate CDL74-04","Capel Rugs Creative Concepts White Wicker - Canvas Brick (850) Rectangle 5' x 8' Area Rug",http://23.251.155.152/mohawk-rare-vintage-earthen-chestnut-12mm-laminate-cdl74-04/mohawk/catalog_12262.htm?SID=g1jh47oor0s8htddin2mjrsjd0,2.6899,"1 sq ft",Laminate,CDL74-04,New,http://23.251.155.152/pub/media/catalog/product/h/t/httpwww1.gowebpix.comefloors12262.jpg,2826,2,"Out of Stock",0.0000,,,
127718,"Signature Country Beach Patina: Sea Wall 12mm Laminate L3082","Capel Rugs Creative Concepts White Wicker - Canvas Brick (850) Rectangle 5' x 8' Area Rug",http://23.251.155.152/signature-country-beach-patina-sea-wall-12mm-laminate-l3082/laminate/signature/catalog_127718.htm?SID=g1jh47oor0s8htddin2mjrsjd0,2.4899,"1 sq ft",Laminate,L3082,New,http://23.251.155.152/pub/media/catalog/product/h/t/httpwww1.gowebpix.comefloors127718.jpg,2826,2,"Out of Stock",0.0000,,,
127719,"Signature Country Beach:  Oyster Bay Pine 12mm Laminate L3052","Capel Rugs Creative Concepts White Wicker - Canvas Brick (850) Rectangle 5' x 8' Area Rug",http://23.251.155.152/signature-country-beach-oyster-bay-pine-12mm-laminate-l3052/laminate/signature/catalog_127719.htm?SID=g1jh47oor0s8htddin2mjrsjd0,2.9901,"1 sq ft",Laminate,L3052,New,http://23.251.155.152/pub/media/catalog/product/h/t/httpwww1.gowebpix.comefloors127719.jpg,2826,2,"Out of Stock",0.0000,,,
127720,"Signature Country Beach:  Sand Dollar Oak 13mm Laminate L3048","Capel Rugs Creative Concepts White Wicker - Canvas Brick (850) Rectangle 5' x 8' Area Rug",http://23.251.155.152/signature-country-beach-sand-dollar-oak-13mm-laminate-l3048/laminate/signature/catalog_127720.htm?SID=g1jh47oor0s8htddin2mjrsjd0,2.6902,"1 sq ft",Laminate,L3048,New,http://23.251.155.152/pub/media/catalog/product/h/t/httpwww1.gowebpix.comefloors127720.jpg,2826,2,"Out of Stock",0.0000,,,
127717,"Signature Country Beach Patina: Ore 12mm Laminate L3081","Capel Rugs Creative Concepts White Wicker - Canvas Brick (850) Rectangle 5' x 8' Area Rug",http://23.251.155.152/signature-country-beach-patina-ore-12mm-laminate-l3081/laminate/signature/catalog_127717.htm?SID=g1jh47oor0s8htddin2mjrsjd0,2.9897,"1 sq ft",Laminate,L3081,New,http://23.251.155.152/pub/media/catalog/product/h/t/httpwww1.gowebpix.comefloors127717.jpg,2826,2,"Out of Stock",0.0000,,,
127721,"Signature Country Beach:  White Washed Walnut 12mm Laminate L3051","Capel Rugs Creative Concepts White Wicker - Canvas Brick (850) Rectangle 5' x 8' Area Rug",http://23.251.155.152/signature-country-beach-white-washed-walnut-12mm-laminate-l3051/signature/catalog_127721.htm?SID=g1jh47oor0s8htddin2mjrsjd0,2.4897,"1 sq ft",Laminate,L3051,New,http://23.251.155.152/pub/media/catalog/product/h/t/httpwww1.gowebpix.comefloors127721.jpg,2826,2,"Out of Stock",0.0000,,,
127722,"Signature Country Beach: Weathered 12mm Laminate L3080","Capel Rugs Creative Concepts White Wicker - Canvas Brick (850) Rectangle 5' x 8' Area Rug",http://23.251.155.152/signature-country-beach-weathered-12mm-laminate-l3080/efloors-signature/catalog_127722.htm?SID=g1jh47oor0s8htddin2mjrsjd0,2.7900,"1 sq ft",Laminate,L3080,New,http://23.251.155.152/pub/media/catalog/product/h/t/httpwww1.gowebpix.comefloors127722.jpg,2826,2,"Out of Stock",0.0000,,,
127723,"Signature Country Beach: White Washed Walnut Boardwalk 13mm Laminate L3063","Capel Rugs Creative Concepts White Wicker - Canvas Brick (850) Rectangle 5' x 8' Area Rug",http://23.251.155.152/signature-country-beach-white-washed-walnut-boardwalk-13mm-laminate-l3063/laminate/signature/catalog_127723.htm?SID=g1jh47oor0s8htddin2mjrsjd0,2.4897,"1 sq ft",Laminate,L3063,New,http://23.251.155.152/pub/media/catalog/product/h/t/httpwww1.gowebpix.comefloors127723.jpg,2826,2,"Out of Stock",0.0000,,,
128024,"Signature Grand Avenue Laminate Flooring:  Brazilian Jatoba 12mm L3023","Capel Rugs Creative Concepts White Wicker - Canvas Brick (850) Rectangle 5' x 8' Area Rug",http://23.251.155.152/signature-grand-avenue-laminate-flooring-brazilian-jatoba-12mm-l3023/laminate/signature/catalog_128024.htm?SID=g1jh47oor0s8htddin2mjrsjd0,2.9901,"1 sq ft",Laminate,L3023,New,http://23.251.155.152/pub/media/catalog/product/h/t/httpwww1.gowebpix.comefloors128024.jpg,2826,2,"Out of Stock",0.0000,,,
