id,title,link,image_link,price,description
105104,"Milliken College Team Spirit (NCAA) Colorado State 74232 Spirit Rectangle (4000019332) 7'8"" x 10'9"" Area Rug",http://23.251.155.152/milliken-college-team-spirit-ncaa-colorado-state-74232-spirit-rectangle-4000019332-7-8-x-10-9-area-rug/catalog_105104.htm?SID=svk51b6kp3cmgqjpdqtco3j9s1,http://23.251.155.152/pub/media/catalog/productCollege_Spirit_C74232_ColoradoState.jpg,449.0000,"Milliken College Team Spirit (NCAA) Colorado State 74232 Spirit Rectangle (4000019332) 7'8"" x 10'9"" Area Rug"
105105,"Milliken College Team Spirit (NCAA) Colorado 68816 Spirit Rectangle (4000019417) 2'8"" x 3'10"" Area Rug",http://23.251.155.152/milliken-college-team-spirit-ncaa-colorado-68816-spirit-rectangle-4000019417-2-8-x-3-10-area-rug/catalog_105105.htm?SID=svk51b6kp3cmgqjpdqtco3j9s1,http://23.251.155.152/pub/media/catalog/productCollege_Spirit_C68816_Colorado.jpg,69.0000,"Milliken College Team Spirit (NCAA) Colorado 68816 Spirit Rectangle (4000019417) 2'8"" x 3'10"" Area Rug"
105106,"Milliken College Team Spirit (NCAA) Colorado 68816 Spirit Rectangle (4000019063) 3'10"" x 5'4"" Area Rug",http://23.251.155.152/milliken-college-team-spirit-ncaa-colorado-68816-spirit-rectangle-4000019063-3-10-x-5-4-area-rug/catalog_105106.htm?SID=svk51b6kp3cmgqjpdqtco3j9s1,http://23.251.155.152/pub/media/catalog/productCollege_Spirit_C68816_Colorado.jpg,109.0000,"Milliken College Team Spirit (NCAA) Colorado 68816 Spirit Rectangle (4000019063) 3'10"" x 5'4"" Area Rug"
105107,"Milliken College Team Spirit (NCAA) Colorado 68816 Spirit Rectangle (4000019184) 5'4"" x 7'8"" Area Rug",http://23.251.155.152/milliken-college-team-spirit-ncaa-colorado-68816-spirit-rectangle-4000019184-5-4-x-7-8-area-rug/catalog_105107.htm?SID=svk51b6kp3cmgqjpdqtco3j9s1,http://23.251.155.152/pub/media/catalog/productCollege_Spirit_C68816_Colorado.jpg,199.0000,"Milliken College Team Spirit (NCAA) Colorado 68816 Spirit Rectangle (4000019184) 5'4"" x 7'8"" Area Rug"
105108,"Milliken College Team Spirit (NCAA) Colorado 68816 Spirit Rectangle (4000019305) 7'8"" x 10'9"" Area Rug",http://23.251.155.152/milliken-college-team-spirit-ncaa-colorado-68816-spirit-rectangle-4000019305-7-8-x-10-9-area-rug/catalog_105108.htm?SID=svk51b6kp3cmgqjpdqtco3j9s1,http://23.251.155.152/pub/media/catalog/productCollege_Spirit_C68816_Colorado.jpg,449.0000,"Milliken College Team Spirit (NCAA) Colorado 68816 Spirit Rectangle (4000019305) 7'8"" x 10'9"" Area Rug"
105109,"Milliken College Team Spirit (NCAA) Connecticut 45292 Spirit Rectangle (4000019411) 2'8"" x 3'10"" Area Rug",http://23.251.155.152/milliken-college-team-spirit-ncaa-connecticut-45292-spirit-rectangle-4000019411-2-8-x-3-10-area-rug/catalog_105109.htm?SID=svk51b6kp3cmgqjpdqtco3j9s1,http://23.251.155.152/pub/media/catalog/productCollege_Spirit_C45292_Connecticut.jpg,69.0000,"Milliken College Team Spirit (NCAA) Connecticut 45292 Spirit Rectangle (4000019411) 2'8"" x 3'10"" Area Rug"
105110,"Milliken College Team Spirit (NCAA) Connecticut 45292 Spirit Rectangle (4000019057) 3'10"" x 5'4"" Area Rug",http://23.251.155.152/milliken-college-team-spirit-ncaa-connecticut-45292-spirit-rectangle-4000019057-3-10-x-5-4-area-rug/catalog_105110.htm?SID=svk51b6kp3cmgqjpdqtco3j9s1,http://23.251.155.152/pub/media/catalog/productCollege_Spirit_C45292_Connecticut.jpg,109.0000,"Milliken College Team Spirit (NCAA) Connecticut 45292 Spirit Rectangle (4000019057) 3'10"" x 5'4"" Area Rug"
105111,"Milliken College Team Spirit (NCAA) Connecticut 45292 Spirit Rectangle (4000019178) 5'4"" x 7'8"" Area Rug",http://23.251.155.152/milliken-college-team-spirit-ncaa-connecticut-45292-spirit-rectangle-4000019178-5-4-x-7-8-area-rug/catalog_105111.htm?SID=svk51b6kp3cmgqjpdqtco3j9s1,http://23.251.155.152/pub/media/catalog/productCollege_Spirit_C45292_Connecticut.jpg,199.0000,"Milliken College Team Spirit (NCAA) Connecticut 45292 Spirit Rectangle (4000019178) 5'4"" x 7'8"" Area Rug"
105112,"Milliken College Team Spirit (NCAA) Connecticut 45292 Spirit Rectangle (4000019299) 7'8"" x 10'9"" Area Rug",http://23.251.155.152/milliken-college-team-spirit-ncaa-connecticut-45292-spirit-rectangle-4000019299-7-8-x-10-9-area-rug/catalog_105112.htm?SID=svk51b6kp3cmgqjpdqtco3j9s1,http://23.251.155.152/pub/media/catalog/productCollege_Spirit_C45292_Connecticut.jpg,449.0000,"Milliken College Team Spirit (NCAA) Connecticut 45292 Spirit Rectangle (4000019299) 7'8"" x 10'9"" Area Rug"
105113,"Milliken College Team Spirit (NCAA) Duke 79544 Spirit Rectangle (4000019501) 2'8"" x 3'10"" Area Rug",http://23.251.155.152/milliken-college-team-spirit-ncaa-duke-79544-spirit-rectangle-4000019501-2-8-x-3-10-area-rug/catalog_105113.htm?SID=svk51b6kp3cmgqjpdqtco3j9s1,http://23.251.155.152/pub/media/catalog/productCollege_Spirit_C79544_Duke.jpg,69.0000,"Milliken College Team Spirit (NCAA) Duke 79544 Spirit Rectangle (4000019501) 2'8"" x 3'10"" Area Rug"
105114,"Milliken College Team Spirit (NCAA) Duke 79544 Spirit Rectangle (4000019147) 3'10"" x 5'4"" Area Rug",http://23.251.155.152/milliken-college-team-spirit-ncaa-duke-79544-spirit-rectangle-4000019147-3-10-x-5-4-area-rug/catalog_105114.htm?SID=svk51b6kp3cmgqjpdqtco3j9s1,http://23.251.155.152/pub/media/catalog/productCollege_Spirit_C79544_Duke.jpg,109.0000,"Milliken College Team Spirit (NCAA) Duke 79544 Spirit Rectangle (4000019147) 3'10"" x 5'4"" Area Rug"
105115,"Milliken College Team Spirit (NCAA) Duke 79544 Spirit Rectangle (4000019268) 5'4"" x 7'8"" Area Rug",http://23.251.155.152/milliken-college-team-spirit-ncaa-duke-79544-spirit-rectangle-4000019268-5-4-x-7-8-area-rug/catalog_105115.htm?SID=svk51b6kp3cmgqjpdqtco3j9s1,http://23.251.155.152/pub/media/catalog/productCollege_Spirit_C79544_Duke.jpg,199.0000,"Milliken College Team Spirit (NCAA) Duke 79544 Spirit Rectangle (4000019268) 5'4"" x 7'8"" Area Rug"
105116,"Milliken College Team Spirit (NCAA) Duke 79544 Spirit Rectangle (4000019383) 7'8"" x 10'9"" Area Rug",http://23.251.155.152/milliken-college-team-spirit-ncaa-duke-79544-spirit-rectangle-4000019383-7-8-x-10-9-area-rug/catalog_105116.htm?SID=svk51b6kp3cmgqjpdqtco3j9s1,http://23.251.155.152/pub/media/catalog/productCollege_Spirit_C79544_Duke.jpg,449.0000,"Milliken College Team Spirit (NCAA) Duke 79544 Spirit Rectangle (4000019383) 7'8"" x 10'9"" Area Rug"
105117,"Milliken College Team Spirit (NCAA) East Carolina 79803 Spirit Rectangle (4000019510) 2'8"" x 3'10"" Area Rug",http://23.251.155.152/milliken-college-team-spirit-ncaa-east-carolina-79803-spirit-rectangle-4000019510-2-8-x-3-10-area-rug/catalog_105117.htm?SID=svk51b6kp3cmgqjpdqtco3j9s1,http://23.251.155.152/pub/media/catalog/productCollege_Spirit_C79803_EastCarolina.jpg,69.0000,"Milliken College Team Spirit (NCAA) East Carolina 79803 Spirit Rectangle (4000019510) 2'8"" x 3'10"" Area Rug"
105118,"Milliken College Team Spirit (NCAA) East Carolina 79803 Spirit Rectangle (4000019156) 3'10"" x 5'4"" Area Rug",http://23.251.155.152/milliken-college-team-spirit-ncaa-east-carolina-79803-spirit-rectangle-4000019156-3-10-x-5-4-area-rug/catalog_105118.htm?SID=svk51b6kp3cmgqjpdqtco3j9s1,http://23.251.155.152/pub/media/catalog/productCollege_Spirit_C79803_EastCarolina.jpg,109.0000,"Milliken College Team Spirit (NCAA) East Carolina 79803 Spirit Rectangle (4000019156) 3'10"" x 5'4"" Area Rug"
105119,"Milliken College Team Spirit (NCAA) East Carolina 79803 Spirit Rectangle (4000019277) 5'4"" x 7'8"" Area Rug",http://23.251.155.152/milliken-college-team-spirit-ncaa-east-carolina-79803-spirit-rectangle-4000019277-5-4-x-7-8-area-rug/catalog_105119.htm?SID=svk51b6kp3cmgqjpdqtco3j9s1,http://23.251.155.152/pub/media/catalog/productCollege_Spirit_C79803_EastCarolina.jpg,199.0000,"Milliken College Team Spirit (NCAA) East Carolina 79803 Spirit Rectangle (4000019277) 5'4"" x 7'8"" Area Rug"
105120,"Milliken College Team Spirit (NCAA) Florida State 74208 Spirit Rectangle (4000019441) 2'8"" x 3'10"" Area Rug",http://23.251.155.152/milliken-college-team-spirit-ncaa-florida-state-74208-spirit-rectangle-4000019441-2-8-x-3-10-area-rug/catalog_105120.htm?SID=svk51b6kp3cmgqjpdqtco3j9s1,http://23.251.155.152/pub/media/catalog/productCollege_Spirit_C74208_FloridaState.jpg,69.0000,"Milliken College Team Spirit (NCAA) Florida State 74208 Spirit Rectangle (4000019441) 2'8"" x 3'10"" Area Rug"
105121,"Milliken College Team Spirit (NCAA) Florida State 74208 Spirit Rectangle (4000019087) 3'10"" x 5'4"" Area Rug",http://23.251.155.152/milliken-college-team-spirit-ncaa-florida-state-74208-spirit-rectangle-4000019087-3-10-x-5-4-area-rug/catalog_105121.htm?SID=svk51b6kp3cmgqjpdqtco3j9s1,http://23.251.155.152/pub/media/catalog/productCollege_Spirit_C74208_FloridaState.jpg,109.0000,"Milliken College Team Spirit (NCAA) Florida State 74208 Spirit Rectangle (4000019087) 3'10"" x 5'4"" Area Rug"
105122,"Milliken College Team Spirit (NCAA) Florida State 74208 Spirit Rectangle (4000019208) 5'4"" x 7'8"" Area Rug",http://23.251.155.152/milliken-college-team-spirit-ncaa-florida-state-74208-spirit-rectangle-4000019208-5-4-x-7-8-area-rug/catalog_105122.htm?SID=svk51b6kp3cmgqjpdqtco3j9s1,http://23.251.155.152/pub/media/catalog/productCollege_Spirit_C74208_FloridaState.jpg,199.0000,"Milliken College Team Spirit (NCAA) Florida State 74208 Spirit Rectangle (4000019208) 5'4"" x 7'8"" Area Rug"
105123,"Milliken College Team Spirit (NCAA) Florida State 74208 Spirit Rectangle (4000019326) 7'8"" x 10'9"" Area Rug",http://23.251.155.152/milliken-college-team-spirit-ncaa-florida-state-74208-spirit-rectangle-4000019326-7-8-x-10-9-area-rug/catalog_105123.htm?SID=svk51b6kp3cmgqjpdqtco3j9s1,http://23.251.155.152/pub/media/catalog/productCollege_Spirit_C74208_FloridaState.jpg,449.0000,"Milliken College Team Spirit (NCAA) Florida State 74208 Spirit Rectangle (4000019326) 7'8"" x 10'9"" Area Rug"
105124,"Milliken College Team Spirit (NCAA) Florida 79404 Spirit Rectangle (4000019498) 2'8"" x 3'10"" Area Rug",http://23.251.155.152/milliken-college-team-spirit-ncaa-florida-79404-spirit-rectangle-4000019498-2-8-x-3-10-area-rug/catalog_105124.htm?SID=svk51b6kp3cmgqjpdqtco3j9s1,http://23.251.155.152/pub/media/catalog/productCollege_Spirit_C79404_Florida.jpg,69.0000,"Milliken College Team Spirit (NCAA) Florida 79404 Spirit Rectangle (4000019498) 2'8"" x 3'10"" Area Rug"
105125,"Milliken College Team Spirit (NCAA) Florida 79404 Spirit Rectangle (4000019144) 3'10"" x 5'4"" Area Rug",http://23.251.155.152/milliken-college-team-spirit-ncaa-florida-79404-spirit-rectangle-4000019144-3-10-x-5-4-area-rug/catalog_105125.htm?SID=svk51b6kp3cmgqjpdqtco3j9s1,http://23.251.155.152/pub/media/catalog/productCollege_Spirit_C79404_Florida.jpg,109.0000,"Milliken College Team Spirit (NCAA) Florida 79404 Spirit Rectangle (4000019144) 3'10"" x 5'4"" Area Rug"
105126,"Milliken College Team Spirit (NCAA) Florida 79404 Spirit Rectangle (4000019265) 5'4"" x 7'8"" Area Rug",http://23.251.155.152/milliken-college-team-spirit-ncaa-florida-79404-spirit-rectangle-4000019265-5-4-x-7-8-area-rug/catalog_105126.htm?SID=svk51b6kp3cmgqjpdqtco3j9s1,http://23.251.155.152/pub/media/catalog/productCollege_Spirit_C79404_Florida.jpg,199.0000,"Milliken College Team Spirit (NCAA) Florida 79404 Spirit Rectangle (4000019265) 5'4"" x 7'8"" Area Rug"
105127,"Milliken College Team Spirit (NCAA) Florida 79404 Spirit Rectangle (4000019380) 7'8"" x 10'9"" Area Rug",http://23.251.155.152/milliken-college-team-spirit-ncaa-florida-79404-spirit-rectangle-4000019380-7-8-x-10-9-area-rug/catalog_105127.htm?SID=svk51b6kp3cmgqjpdqtco3j9s1,http://23.251.155.152/pub/media/catalog/productCollege_Spirit_C79404_Florida.jpg,449.0000,"Milliken College Team Spirit (NCAA) Florida 79404 Spirit Rectangle (4000019380) 7'8"" x 10'9"" Area Rug"
105128,"Milliken College Team Spirit (NCAA) CAL State Fresno 74399 Spirit Rectangle (4000019476) 2'8"" x 3'10"" Area Rug",http://23.251.155.152/milliken-college-team-spirit-ncaa-cal-state-fresno-74399-spirit-rectangle-4000019476-2-8-x-3-10-area-rug/catalog_105128.htm?SID=svk51b6kp3cmgqjpdqtco3j9s1,http://23.251.155.152/pub/media/catalog/producthttp://www1.gowebpix.com/efloors/105128.jpg,69.0000,"Milliken College Team Spirit (NCAA) CAL State Fresno 74399 Spirit Rectangle (4000019476) 2'8"" x 3'10"" Area Rug"
105129,"Milliken College Team Spirit (NCAA) CAL State Fresno 74399 Spirit Rectangle (4000019122) 3'10"" x 5'4"" Area Rug",http://23.251.155.152/milliken-college-team-spirit-ncaa-cal-state-fresno-74399-spirit-rectangle-4000019122-3-10-x-5-4-area-rug/catalog_105129.htm?SID=svk51b6kp3cmgqjpdqtco3j9s1,http://23.251.155.152/pub/media/catalog/producthttp://www1.gowebpix.com/efloors/105129.jpg,109.0000,"Milliken College Team Spirit (NCAA) CAL State Fresno 74399 Spirit Rectangle (4000019122) 3'10"" x 5'4"" Area Rug"
105130,"Milliken College Team Spirit (NCAA) CAL State Fresno 74399 Spirit Rectangle (4000019243) 5'4"" x 7'8"" Area Rug",http://23.251.155.152/milliken-college-team-spirit-ncaa-cal-state-fresno-74399-spirit-rectangle-4000019243-5-4-x-7-8-area-rug/catalog_105130.htm?SID=svk51b6kp3cmgqjpdqtco3j9s1,http://23.251.155.152/pub/media/catalog/producthttp://www1.gowebpix.com/efloors/105130.jpg,199.0000,"Milliken College Team Spirit (NCAA) CAL State Fresno 74399 Spirit Rectangle (4000019243) 5'4"" x 7'8"" Area Rug"
105131,"Milliken College Team Spirit (NCAA) CAL State Fresno 74399 Spirit Rectangle (4000019359) 7'8"" x 10'9"" Area Rug",http://23.251.155.152/milliken-college-team-spirit-ncaa-cal-state-fresno-74399-spirit-rectangle-4000019359-7-8-x-10-9-area-rug/catalog_105131.htm?SID=svk51b6kp3cmgqjpdqtco3j9s1,http://23.251.155.152/pub/media/catalog/producthttp://www1.gowebpix.com/efloors/105131.jpg,449.0000,"Milliken College Team Spirit (NCAA) CAL State Fresno 74399 Spirit Rectangle (4000019359) 7'8"" x 10'9"" Area Rug"
105132,"Milliken College Team Spirit (NCAA) Georgia 45287 Spirit Rectangle (4000019409) 2'8"" x 3'10"" Area Rug",http://23.251.155.152/milliken-college-team-spirit-ncaa-georgia-45287-spirit-rectangle-4000019409-2-8-x-3-10-area-rug/catalog_105132.htm?SID=svk51b6kp3cmgqjpdqtco3j9s1,http://23.251.155.152/pub/media/catalog/productCollege_Spirit_C45287_Georgia.jpg,69.0000,"Milliken College Team Spirit (NCAA) Georgia 45287 Spirit Rectangle (4000019409) 2'8"" x 3'10"" Area Rug"
105133,"Milliken College Team Spirit (NCAA) Georgia 45287 Spirit Rectangle (4000019055) 3'10"" x 5'4"" Area Rug",http://23.251.155.152/milliken-college-team-spirit-ncaa-georgia-45287-spirit-rectangle-4000019055-3-10-x-5-4-area-rug/catalog_105133.htm?SID=svk51b6kp3cmgqjpdqtco3j9s1,http://23.251.155.152/pub/media/catalog/productCollege_Spirit_C45287_Georgia.jpg,109.0000,"Milliken College Team Spirit (NCAA) Georgia 45287 Spirit Rectangle (4000019055) 3'10"" x 5'4"" Area Rug"
105134,"Milliken College Team Spirit (NCAA) Georgia 45287 Spirit Rectangle (4000019176) 5'4"" x 7'8"" Area Rug",http://23.251.155.152/milliken-college-team-spirit-ncaa-georgia-45287-spirit-rectangle-4000019176-5-4-x-7-8-area-rug/catalog_105134.htm?SID=svk51b6kp3cmgqjpdqtco3j9s1,http://23.251.155.152/pub/media/catalog/productCollege_Spirit_C45287_Georgia.jpg,199.0000,"Milliken College Team Spirit (NCAA) Georgia 45287 Spirit Rectangle (4000019176) 5'4"" x 7'8"" Area Rug"
105135,"Milliken College Team Spirit (NCAA) Georgia 45287 Spirit Rectangle (4000019297) 7'8"" x 10'9"" Area Rug",http://23.251.155.152/milliken-college-team-spirit-ncaa-georgia-45287-spirit-rectangle-4000019297-7-8-x-10-9-area-rug/catalog_105135.htm?SID=svk51b6kp3cmgqjpdqtco3j9s1,http://23.251.155.152/pub/media/catalog/productCollege_Spirit_C45287_Georgia.jpg,449.0000,"Milliken College Team Spirit (NCAA) Georgia 45287 Spirit Rectangle (4000019297) 7'8"" x 10'9"" Area Rug"
105136,"Milliken College Team Spirit (NCAA) Hawaii 45286 Spirit Rectangle (4000019408) 2'8"" x 3'10"" Area Rug",http://23.251.155.152/milliken-college-team-spirit-ncaa-hawaii-45286-spirit-rectangle-4000019408-2-8-x-3-10-area-rug/catalog_105136.htm?SID=svk51b6kp3cmgqjpdqtco3j9s1,http://23.251.155.152/pub/media/catalog/productCollege_Spirit_C45286_Hawaii.jpg,69.0000,"Milliken College Team Spirit (NCAA) Hawaii 45286 Spirit Rectangle (4000019408) 2'8"" x 3'10"" Area Rug"
105137,"Milliken College Team Spirit (NCAA) Hawaii 45286 Spirit Rectangle (4000019054) 3'10"" x 5'4"" Area Rug",http://23.251.155.152/milliken-college-team-spirit-ncaa-hawaii-45286-spirit-rectangle-4000019054-3-10-x-5-4-area-rug/catalog_105137.htm?SID=svk51b6kp3cmgqjpdqtco3j9s1,http://23.251.155.152/pub/media/catalog/productCollege_Spirit_C45286_Hawaii.jpg,109.0000,"Milliken College Team Spirit (NCAA) Hawaii 45286 Spirit Rectangle (4000019054) 3'10"" x 5'4"" Area Rug"
105138,"Milliken College Team Spirit (NCAA) Hawaii 45286 Spirit Rectangle (4000019175) 5'4"" x 7'8"" Area Rug",http://23.251.155.152/milliken-college-team-spirit-ncaa-hawaii-45286-spirit-rectangle-4000019175-5-4-x-7-8-area-rug/catalog_105138.htm?SID=svk51b6kp3cmgqjpdqtco3j9s1,http://23.251.155.152/pub/media/catalog/productCollege_Spirit_C45286_Hawaii.jpg,199.0000,"Milliken College Team Spirit (NCAA) Hawaii 45286 Spirit Rectangle (4000019175) 5'4"" x 7'8"" Area Rug"
105139,"Milliken College Team Spirit (NCAA) Hawaii 45286 Spirit Rectangle (4000019296) 7'8"" x 10'9"" Area Rug",http://23.251.155.152/milliken-college-team-spirit-ncaa-hawaii-45286-spirit-rectangle-4000019296-7-8-x-10-9-area-rug/catalog_105139.htm?SID=svk51b6kp3cmgqjpdqtco3j9s1,http://23.251.155.152/pub/media/catalog/productCollege_Spirit_C45286_Hawaii.jpg,449.0000,"Milliken College Team Spirit (NCAA) Hawaii 45286 Spirit Rectangle (4000019296) 7'8"" x 10'9"" Area Rug"
105140,"Milliken College Team Spirit (NCAA) Idaho 01108 Spirit Rectangle (4000101850) 2'8"" x 3'10"" Area Rug",http://23.251.155.152/milliken-college-team-spirit-ncaa-idaho-01108-spirit-rectangle-4000101850-2-8-x-3-10-area-rug/catalog_105140.htm?SID=svk51b6kp3cmgqjpdqtco3j9s1,http://23.251.155.152/pub/media/catalog/producthttp://www1.gowebpix.com/efloors/105140.jpg,69.0000,"Milliken College Team Spirit (NCAA) Idaho 01108 Spirit Rectangle (4000101850) 2'8"" x 3'10"" Area Rug"
105141,"Milliken College Team Spirit (NCAA) Idaho 01108 Spirit Rectangle (4000101846) 5'4"" x 7'8"" Area Rug",http://23.251.155.152/milliken-college-team-spirit-ncaa-idaho-01108-spirit-rectangle-4000101846-5-4-x-7-8-area-rug/catalog_105141.htm?SID=svk51b6kp3cmgqjpdqtco3j9s1,http://23.251.155.152/pub/media/catalog/producthttp://www1.gowebpix.com/efloors/105141.jpg,199.0000,"Milliken College Team Spirit (NCAA) Idaho 01108 Spirit Rectangle (4000101846) 5'4"" x 7'8"" Area Rug"
105142,"Milliken College Team Spirit (NCAA) Idaho 01108 Spirit Rectangle (4000101847) 7'8"" x 10'9"" Area Rug",http://23.251.155.152/milliken-college-team-spirit-ncaa-idaho-01108-spirit-rectangle-4000101847-7-8-x-10-9-area-rug/catalog_105142.htm?SID=svk51b6kp3cmgqjpdqtco3j9s1,http://23.251.155.152/pub/media/catalog/producthttp://www1.gowebpix.com/efloors/105142.jpg,449.0000,"Milliken College Team Spirit (NCAA) Idaho 01108 Spirit Rectangle (4000101847) 7'8"" x 10'9"" Area Rug"
105143,"Milliken College Team Spirit (NCAA) Illinois 74233 Spirit Rectangle (4000019448) 2'8"" x 3'10"" Area Rug",http://23.251.155.152/milliken-college-team-spirit-ncaa-illinois-74233-spirit-rectangle-4000019448-2-8-x-3-10-area-rug/catalog_105143.htm?SID=svk51b6kp3cmgqjpdqtco3j9s1,http://23.251.155.152/pub/media/catalog/productCollege_Spirit_C74233_Illinois.jpg,69.0000,"Milliken College Team Spirit (NCAA) Illinois 74233 Spirit Rectangle (4000019448) 2'8"" x 3'10"" Area Rug"
105144,"Milliken College Team Spirit (NCAA) Illinois 74233 Spirit Rectangle (4000019094) 3'10"" x 5'4"" Area Rug",http://23.251.155.152/milliken-college-team-spirit-ncaa-illinois-74233-spirit-rectangle-4000019094-3-10-x-5-4-area-rug/catalog_105144.htm?SID=svk51b6kp3cmgqjpdqtco3j9s1,http://23.251.155.152/pub/media/catalog/productCollege_Spirit_C74233_Illinois.jpg,109.0000,"Milliken College Team Spirit (NCAA) Illinois 74233 Spirit Rectangle (4000019094) 3'10"" x 5'4"" Area Rug"
105145,"Milliken College Team Spirit (NCAA) Illinois 74233 Spirit Rectangle (4000019215) 5'4"" x 7'8"" Area Rug",http://23.251.155.152/milliken-college-team-spirit-ncaa-illinois-74233-spirit-rectangle-4000019215-5-4-x-7-8-area-rug/catalog_105145.htm?SID=svk51b6kp3cmgqjpdqtco3j9s1,http://23.251.155.152/pub/media/catalog/productCollege_Spirit_C74233_Illinois.jpg,199.0000,"Milliken College Team Spirit (NCAA) Illinois 74233 Spirit Rectangle (4000019215) 5'4"" x 7'8"" Area Rug"
105146,"Milliken College Team Spirit (NCAA) Illinois 74233 Spirit Rectangle (4000019333) 7'8"" x 10'9"" Area Rug",http://23.251.155.152/milliken-college-team-spirit-ncaa-illinois-74233-spirit-rectangle-4000019333-7-8-x-10-9-area-rug/catalog_105146.htm?SID=svk51b6kp3cmgqjpdqtco3j9s1,http://23.251.155.152/pub/media/catalog/productCollege_Spirit_C74233_Illinois.jpg,449.0000,"Milliken College Team Spirit (NCAA) Illinois 74233 Spirit Rectangle (4000019333) 7'8"" x 10'9"" Area Rug"
105147,"Milliken College Team Spirit (NCAA) Indiana 45281 Spirit Rectangle (4000019405) 2'8"" x 3'10"" Area Rug",http://23.251.155.152/milliken-college-team-spirit-ncaa-indiana-45281-spirit-rectangle-4000019405-2-8-x-3-10-area-rug/catalog_105147.htm?SID=svk51b6kp3cmgqjpdqtco3j9s1,http://23.251.155.152/pub/media/catalog/productCollege_Spirit_C45281_Indiana.jpg,69.0000,"Milliken College Team Spirit (NCAA) Indiana 45281 Spirit Rectangle (4000019405) 2'8"" x 3'10"" Area Rug"
